,Mass,Radius,Temperature,Density,Luminosity,Hydrogen,Opacity,Convection,Pressure,Velocity
924,1.8393034756238364e+33,31043707696.742764,3450016.530720581,2.244278478745554,3.5628152276953304e+33,0.732,4.373968564150573,0.0,1062877654271817.8,1.6647388624459553e-15
925,1.8412940638009184e+33,31117318223.531357,3432940.8236091435,2.21118625028092,3.562815691084014e+33,0.732,4.383950263795795,0.0,1042022192155063.8,1.5924762546320897e-15
926,1.8432846519780004e+33,31191682913.284164,3415731.6814122945,2.17822161018744,3.5628161342177703e+33,0.732,4.394184812997038,0.0,1021341964734153.2,1.5225229698585736e-15
927,1.8452752401550827e+33,31266817898.05829,3398385.2995088277,2.145385142662783,3.562816557781379e+33,0.732,4.40468610651173,0.0,1000836757051796.0,1.454825084640506e-15
928,1.8472658283321647e+33,31342741710.898697,3380897.3445214927,2.1126777720806356,3.5628169623975274e+33,0.732,4.415469658459627,0.0,980506776654791.5,1.3893347850035607e-15
929,1.8492564165092466e+33,31419473278.91671,3363263.297605209,2.0801004191183607,3.5628173486827413e+33,0.732,4.426552002351057,0.0,960352176767726.2,1.3260040272425161e-15
930,1.851247004686329e+33,31497031929.132523,3345478.443420097,2.0476540033241815,3.5628177172462674e+33,0.732,4.437950742829542,0.0,940373057943013.4,1.2647846419498432e-15
931,1.853237592863411e+33,31575437394.220222,3327537.858206586,2.0153394458828333,3.5628180686890774e+33,0.732,4.449684606680908,0.0,920569469673870.2,1.2056284299374488e-15
932,1.855228181040493e+33,31654710431.964314,3309436.2822965966,1.9831577648575747,3.5628184035919614e+33,0.7320000000000001,4.4617737503159045,0.0,900941533357990.1,1.1484886119504283e-15
933,1.857218769217575e+33,31734873893.397385,3291167.9003617205,1.951110228458717,3.5628187224998136e+33,0.732,4.474240312355292,0.0,881489635441320.9,1.0933218542570157e-15
934,1.8592093573946572e+33,31815948512.108414,3272727.115732271,1.9191977232607185,3.5628190259962586e+33,0.732,4.4871066717482275,0.0,862213595810029.2,1.0400790346993161e-15
935,1.861199945571739e+33,31897957844.1884,3254107.606379292,1.8874214969344107,3.562819314615767e+33,0.732,4.500397602123566,0.0,843113637438469.2,9.88716105443681e-16
936,1.863190533748821e+33,31980926876.538174,3235302.5556798545,1.855782936539496,3.562819588873874e+33,0.732,4.514139809359263,0.0,824190083324404.4,9.391904821863951e-16
937,1.8651811219259034e+33,32064880076.4849,3216305.0086352895,1.8242832906500817,3.562819849295788e+33,0.7320000000000002,4.528361047224049,0.0,805442996459862.9,8.914573640185679e-16
938,1.8671717101029854e+33,32149844085.822643,3197107.3234032346,1.792924053017265,3.562820096377476e+33,0.732,4.543091439837827,0.0,786872663903226.5,8.454747449860028e-16
939,1.8691622982800674e+33,32235845039.84803,3177701.6726397006,1.7617065876788434,3.5628203306224214e+33,0.732,4.558362169971074,0.0,768479117101383.2,8.011986284623582e-16
940,1.8711528864571497e+33,32322910582.091057,3158079.6179460436,1.7306324112556,3.562820552514636e+33,0.732,4.574206477575072,0.0,750262482674273.2,7.585865610671952e-16
941,1.8731434746342316e+33,32411071555.000217,3138231.71720605,1.6997034084600422,3.562820762503957e+33,0.732,4.590660655813072,0.0,732223231846247.8,7.175997531179981e-16
942,1.8751340628113136e+33,32500357388.820587,3118148.433008714,1.6689212179985495,3.5628209610577445e+33,0.7319999999999999,4.607761470960133,0.0,714361419714419.0,6.781960627426859e-16
943,1.8771246509883956e+33,32590799632.804657,3097819.3706782465,1.638287705484856,3.5628211486214084e+33,0.7320000000000001,4.62554800950916,0.0,696677259061531.5,6.403353561462519e-16
944,1.879115239165478e+33,32682431244.449512,3077233.373735182,1.6078048659499302,3.5628213256280105e+33,0.732,4.644061198116061,0.0,679170989377835.9,6.039782503657669e-16
945,1.88110582734256e+33,32775286577.610397,3056378.4738146816,1.5774748216276704,3.562821492499352e+33,0.732,4.663343638878256,0.0,661842863872349.2,5.690859896435029e-16
946,1.883096415519642e+33,32869402447.058205,3035241.5915617817,1.54729995167664,3.5628216496390196e+33,0.732,4.683440086258434,0.0,644693286575927.9,5.3562151023118115e-16
947,1.885087003696724e+33,32964814644.842484,3013809.260319144,1.5172824670867613,3.562821797458975e+33,0.732,4.7043948624402825,0.0,627722315884437.5,5.035455316746301e-16
948,1.887077591873806e+33,33061562541.12694,2992066.524530133,1.4874249764916003,3.5628219363452347e+33,0.732,4.726254448120093,0.0,610930302641592.5,4.728216351175389e-16
949,1.889068180050888e+33,33159687093.939182,2969997.2991503677,1.4577302392501679,3.562822066674893e+33,0.732,4.749065721610813,0.0,594317590166675.1,4.4341381730457563e-16
950,1.8910587682279704e+33,33259230200.933067,2947584.446924413,1.4282010935425242,3.5628221888198867e+33,0.7319999999999999,4.772874845754407,0.0,577884426201849.8,4.152859065463081e-16
951,1.8930493564050524e+33,33360235665.99166,2924809.4620828414,1.398840574536763,3.562822303141124e+33,0.732,4.7977271324574815,0.0,561631082341310.6,3.884024767506992e-16
952,1.8950399445821344e+33,33462750472.819454,2901652.0369412825,1.369652060175311,3.562822409983416e+33,0.732,4.823667001418919,0.0,545557990060251.0,3.6272972486963125e-16
953,1.8970305327592166e+33,33566822518.572617,2878090.510258017,1.340639013942973,3.5628225096879586e+33,0.732,4.85073515960881,0.0,529665452714861.25,3.382335023363381e-16
954,1.8990211209362986e+33,33672501381.902233,2854101.5666416045,1.3118050809287003,3.5628226025878307e+33,0.732,4.878967692090621,0.0,513953738145429.75,3.148800273800425e-16
955,1.9010117091133806e+33,33779841660.43029,2829659.177956941,1.2831544596444981,3.5628226889958917e+33,0.732,4.908396716949911,0.0,498423428162352.5,2.926380058249106e-16
956,1.9030022972904626e+33,33888895546.846134,2804736.479222341,1.254691089880978,3.5628227692340524e+33,0.732,4.939042945655208,0.0,483074599600159.75,2.714736396307104e-16
957,1.904992885467545e+33,33999722272.203568,2779302.9835203593,1.2264196971766963,3.562822843598245e+33,0.7320000000000001,4.970919923233852,0.0,467907829451585.56,2.513567071952483e-16
958,1.9069834736446269e+33,34112382387.19342,2753325.9437702494,1.1983451711893833,3.5628229123811403e+33,0.732,5.004026866899249,0.0,452923559432251.9,2.322566928636305e-16
959,1.9089740618217088e+33,34226937702.89794,2726770.2037277264,1.1704725764372919,3.562822975870952e+33,0.7320000000000001,5.038345190911128,0.0,438122099615566.6,2.1414294333626492e-16
960,1.910964649998791e+33,34343454122.482803,2699597.102301268,1.1428074683944072,3.5628230343436237e+33,0.732,5.0738361841391955,0.0,423503894846876.6,1.9698613516025106e-16
961,1.912955238175873e+33,34462000531.170296,2671764.51067031,1.1153557894313773,3.562823088067029e+33,0.732,5.110435269178601,0.0,409069398046251.5,1.807575507804028e-16
962,1.914945826352955e+33,34582648635.215965,2643226.5738030947,1.088123872517163,3.562823137301696e+33,0.732,5.148046149613753,0.0,394819045341712.2,1.654289597474347e-16
963,1.9169364145300374e+33,34705474400.68257,2613932.856454578,1.0611186167430302,3.5628231822983574e+33,0.732,5.186534670787417,0.0,380753367643880.6,1.5097314570618021e-16
964,1.9189270027071194e+33,34830555712.42255,2583828.7471120134,1.0343472761100903,3.56282322330291e+33,0.732,5.2257200796848835,0.0,366872781151440.6,1.3736290887369782e-16
965,1.9209175908842013e+33,34957974917.876015,2552854.106520427,1.0078177657638034,3.562823260551854e+33,0.732,5.265367105373443,0.0,353177792564512.0,1.245720241341167e-16
966,1.9229081790612833e+33,35087818064.43033,2520942.973129875,0.9815386359560054,3.562823294274339e+33,0.732,5.305175308475986,0.0,339668921273274.4,1.1257484254715265e-16
967,1.9248987672383656e+33,35220174505.205414,2488023.096417409,0.9555191016649336,3.562823324692915e+33,0.732,5.344767675281901,0.0,326346663162570.3,1.0134612432909509e-16
